player_id,player_name,team_id,team_abbreviation,age,player_height,player_height_inches,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
1630639,A.J. Lawson,1610612742,DAL,22,6-6,78,179,South Carolina,Canada,Undrafted,Undrafted,Undrafted,13,34,10,1,-10.9,0.028,0.151,0.182,0.622,0.029
1631260,AJ Green,1610612749,MIL,23,6-5,77,190,Northern Iowa,USA,Undrafted,Undrafted,Undrafted,33,148,39,20,-5.5,0.015,0.097,0.16,0.628,0.093
1631100,AJ Griffin,1610612737,ATL,19,6-6,78,220,Duke,USA,2022,1,16,68,600,142,68,1.6,0.025,0.08,0.174,0.578,0.07
203932,Aaron Gordon,1610612743,DEN,27,6-8,80,235,Arizona,USA,2014,1,4,65,1068,423,190,13,0.087,0.138,0.208,0.624,0.127
1628988,Aaron Holiday,1610612737,ATL,26,6-0,72,185,UCLA,USA,2018,1,23,59,232,71,79,0.8,0.027,0.062,0.129,0.532,0.13
1630174,Aaron Nesmith,1610612754,IND,23,6-5,77,215,Vanderbilt,USA,2020,1,14,69,688,260,94,-3.4,0.034,0.118,0.169,0.559,0.074
1630598,Aaron Wiggins,1610612760,OKC,24,6-5,77,190,Maryland,USA,2021,2,55,66,433,201,77,1.3,0.052,0.11,0.142,0.599,0.086
1629678,Admiral Schofield,1610612753,ORL,26,6-5,77,241,Tennessee,United Kingdom,2019,2,42,33,135,56,25,-4.1,0.048,0.098,0.128,0.617,0.096
201143,Al Horford,1610612738,BOS,36,6-9,81,240,Florida,Dominican Republic,2007,1,3,61,594,377,180,7.8,0.039,0.158,0.118,0.634,0.126
202692,Alec Burks,1610612765,DET,31,6-6,78,214,Colorado,USA,2011,1,12,51,652,158,114,-1,0.017,0.124,0.218,0.602,0.15
1630197,Aleksej Pokusevski,1610612760,OKC,21,7-0,84,210,None,Serbia,2020,1,17,34,276,159,64,-12.7,0.058,0.16,0.179,0.522,0.13
1627936,Alex Caruso,1610612741,CHI,29,6-5,77,186,Texas A&M,USA,Undrafted,Undrafted,Undrafted,63,360,188,187,5.9,0.028,0.1,0.11,0.588,0.158
203458,Alex Len,1610612758,SAC,29,7-2,86,250,Maryland,Ukraine,2013,1,5,21,26,29,6,3.2,0.067,0.207,0.14,0.556,0.09
1628993,Alize Johnson,1610612759,SAS,26,6-8,80,212,Missouri State,USA,2018,2,50,4,7,10,1,19,0.063,0.211,0.145,0.509,0.042
1631214,Alondes Williams,1610612751,BKN,23,6-4,76,210,Wake Forest,USA,Undrafted,Undrafted,Undrafted,1,0,1,0,-53,0,0.25,0.143,0,0
1630578,Alperen Sengun,1610612745,HOU,20,6-11,83,243,None,Turkey,2021,1,16,71,1045,620,270,-8.6,0.107,0.198,0.211,0.601,0.198
1629599,Amir Coffey,1610612746,LAC,25,6-7,79,210,Minnesota,USA,Undrafted,Undrafted,Undrafted,49,172,53,53,-8.8,0.026,0.055,0.129,0.498,0.119
203083,Andre Drummond,1610612741,CHI,29,6-11,83,279,Connecticut,USA,2012,1,9,63,384,425,33,4.1,0.161,0.353,0.198,0.61,0.06
2738,Andre Iguodala,1610612744,GSW,39,6-6,78,215,Arizona,USA,2004,1,9,8,17,17,19,12,0.027,0.113,0.089,0.521,0.183
1629614,Andrew Nembhard,1610612754,IND,23,6-3,75,191,Gonzaga,Canada,2022,2,31,71,653,187,305,-5.5,0.016,0.079,0.156,0.527,0.21
203952,Andrew Wiggins,1610612744,GSW,28,6-7,79,197,Kansas,Canada,2014,1,1,37,633,186,85,5.2,0.05,0.101,0.212,0.564,0.1
1629014,Anfernee Simons,1610612757,POR,23,6-3,75,181,None,USA,2018,1,24,62,1306,161,253,-1.6,0.008,0.067,0.247,0.581,0.186
203076,Anthony Davis,1610612747,LAL,30,6-10,82,253,Kentucky,USA,2012,1,1,51,1343,634,131,4.2,0.101,0.246,0.28,0.631,0.127
1630162,Anthony Edwards,1610612750,MIN,21,6-4,76,225,Georgia,USA,2020,1,1,75,1827,430,334,1.6,0.015,0.138,0.287,0.564,0.191
1630264,Anthony Gill,1610612764,WAS,30,6-8,80,230,Virginia,USA,Undrafted,Undrafted,Undrafted,54,168,85,29,-1.3,0.061,0.099,0.113,0.626,0.075
1630237,Anthony Lamb,1610612744,GSW,25,6-6,78,227,Vermont,USA,Undrafted,Undrafted,Undrafted,58,397,201,93,1.9,0.045,0.126,0.135,0.608,0.112
1630559,Austin Reaves,1610612747,LAL,24,6-5,77,197,Oklahoma,USA,Undrafted,Undrafted,Undrafted,59,733,181,188,3.5,0.02,0.081,0.153,0.674,0.151
203085,Austin Rivers,1610612750,MIN,30,6-4,76,200,Duke,USA,2012,1,10,52,255,83,75,-4.9,0.005,0.078,0.104,0.564,0.095
1630245,Ayo Dosunmu,1610612741,CHI,23,6-5,77,200,Illinois,USA,2021,2,38,75,654,206,196,-2.2,0.022,0.08,0.145,0.572,0.137
1628389,Bam Adebayo,1610612748,MIA,25,6-9,81,255,Kentucky,USA,2017,1,14,72,1493,673,236,1.6,0.072,0.207,0.252,0.59,0.156
1627732,Ben Simmons,1610612751,BKN,26,6-10,82,240,Louisiana State,Australia,2016,1,1,42,291,263,256,2.1,0.04,0.186,0.142,0.559,0.295
1631097,Bennedict Mathurin,1610612754,IND,20,6-5,77,210,Arizona,Canada,2022,1,6,74,1224,294,103,-3.9,0.036,0.103,0.234,0.565,0.074
202687,Bismack Biyombo,1610612756,PHX,30,6-8,80,255,None,DRC,2011,1,7,57,242,245,54,1.4,0.096,0.183,0.137,0.546,0.093
201933,Blake Griffin,1610612738,BOS,34,6-9,81,250,Oklahoma,USA,2009,1,1,37,162,140,52,8.5,0.076,0.193,0.129,0.587,0.133
1631104,Blake Wesley,1610612759,SAS,20,6-4,76,185,Notre Dame,USA,2022,1,25,32,154,62,81,-14.3,0.016,0.096,0.184,0.394,0.206
1626246,Boban Marjanovic,1610612745,HOU,34,7-4,88,290,None,Serbia,Undrafted,Undrafted,Undrafted,28,86,51,8,18.1,0.113,0.226,0.205,0.7,0.081
1626171,Bobby Portis,1610612749,MIL,28,6-11,83,250,Arkansas,USA,2015,1,22,66,907,630,100,0,0.081,0.259,0.209,0.57,0.088
203992,Bogdan Bogdanovic,1610612737,ATL,30,6-5,77,225,None,Serbia,2014,1,27,51,705,157,142,0.9,0.016,0.093,0.196,0.58,0.133
202711,Bojan Bogdanovic,1610612765,DET,33,6-7,79,226,None,Croatia,2011,2,31,59,1273,223,152,-8.2,0.018,0.099,0.251,0.627,0.133
1629626,Bol Bol,1610612753,ORL,23,7-2,86,220,Oregon,Sudan,2019,2,44,67,605,387,61,-3.5,0.046,0.22,0.173,0.622,0.064
1630538,Bones Hyland,1610612746,LAC,22,6-2,74,169,Virginia Commonwealth,USA,2021,1,26,53,625,122,163,-6.6,0.019,0.105,0.273,0.535,0.249
203078,Bradley Beal,1610612764,WAS,29,6-4,76,207,Florida,USA,2012,1,3,50,1160,196,271,0.7,0.026,0.091,0.288,0.593,0.26
1630527,Brandon Boston Jr.,1610612746,LAC,21,6-6,78,188,Kentucky,USA,2021,2,51,21,143,29,19,-7.4,0.024,0.094,0.236,0.519,0.124
1629634,Brandon Clarke,1610612763,MEM,26,6-8,80,215,Gonzaga,Canada,2019,1,21,56,559,310,72,0.7,0.079,0.177,0.174,0.681,0.1
1627742,Brandon Ingram,1610612740,NOP,25,6-8,80,190,Duke,USA,2016,1,2,41,1006,214,229,3,0.013,0.144,0.308,0.583,0.272
1630296,Braxton Key,1610612765,DET,26,6-8,80,225,Virginia,USA,Undrafted,Undrafted,Undrafted,3,4,1,0,-4.5,0,0.067,0.091,1.064,0
201572,Brook Lopez,1610612749,MIL,35,7-1,85,282,Stanford,USA,2008,1,10,75,1172,507,97,6.3,0.063,0.138,0.185,0.627,0.061
1628971,Bruce Brown,1610612743,DEN,26,6-4,76,202,Miami,USA,2018,2,42,76,851,308,253,0.8,0.028,0.118,0.172,0.569,0.164
1628981,Bruno Fernando,1610612737,ATL,24,6-10,82,240,Maryland,Angola,2019,2,34,36,132,126,31,-9.4,0.124,0.188,0.152,0.558,0.123
1631121,Bryce McGowens,1610612766,CHA,20,6-6,78,175,Nebraska,USA,2022,2,40,42,177,76,43,-10.4,0.025,0.085,0.134,0.487,0.092
1627854,Bryn Forbes,1610612750,MIN,29,6-2,74,205,Michigan State,USA,Undrafted,Undrafted,Undrafted,25,89,15,17,-8.5,0.015,0.04,0.155,0.497,0.087
1631205,Buddy Boeheim,1610612765,DET,23,6-6,78,205,Syracuse,USA,Undrafted,Undrafted,Undrafted,7,14,4,3,13.7,0.026,0.027,0.146,0.293,0.059
1627741,Buddy Hield,1610612754,IND,30,6-4,76,220,Oklahoma,Bahamas,2016,1,6,76,1284,381,212,-2.3,0.027,0.13,0.205,0.608,0.128
203468,CJ McCollum,1610612740,NOP,31,6-3,75,190,Lehigh,USA,2013,1,10,71,1479,303,413,1.3,0.022,0.101,0.261,0.542,0.247
1630595,Cade Cunningham,1610612765,DET,21,6-7,79,220,Oklahoma State,USA,2021,1,1,12,239,74,72,-6.1,0.027,0.148,0.287,0.492,0.306
1631216,Caleb Houstan,1610612753,ORL,20,6-8,80,205,Michigan,Canada,2022,2,32,47,161,95,24,-3.4,0.043,0.092,0.103,0.504,0.045
1628997,Caleb Martin,1610612748,MIA,27,6-5,77,205,Nevada,USA,Undrafted,Undrafted,Undrafted,67,658,328,106,-0.8,0.043,0.13,0.143,0.576,0.079
1629629,Cam Reddish,1610612757,POR,23,6-7,79,217,Duke,USA,2019,1,10,40,387,88,57,-9,0.017,0.07,0.166,0.561,0.085
1630560,Cam Thomas,1610612751,BKN,21,6-3,75,210,Louisiana State,Japan,2021,1,27,54,556,91,77,-0.7,0.009,0.091,0.265,0.562,0.138
1629661,Cameron Johnson,1610612751,BKN,27,6-8,80,210,North Carolina,USA,2019,1,11,38,585,165,70,6.7,0.028,0.121,0.204,0.609,0.099
1626166,Cameron Payne,1610612756,PHX,28,6-1,73,183,Murray State,USA,2015,1,14,45,473,104,204,3.6,0.012,0.101,0.238,0.513,0.304
1627747,Caris LeVert,1610612739,CLE,28,6-6,78,205,Michigan,USA,2016,1,20,72,863,276,283,4.4,0.025,0.105,0.184,0.54,0.185
1630637,Carlik Jones,1610612741,CHI,25,6-0,72,174,Louisville,USA,Undrafted,Undrafted,Undrafted,4,3,3,2,8.5,0.03,0.069,0.143,0.171,0.091
1626224,Cedi Osman,1610612739,CLE,27,6-7,79,230,None,Turkey,2015,2,31,73,640,167,108,7.2,0.017,0.098,0.177,0.576,0.105
1629646,Charles Bassey,1610612759,SAS,22,6-9,81,230,Western Kentucky,Nigeria,2021,2,53,35,199,193,47,-2.4,0.14,0.232,0.152,0.658,0.128
1631320,Chima Moneke,1610612758,SAC,27,6-5,77,223,Cal-Davis,Nigeria,Undrafted,Undrafted,Undrafted,2,2,2,1,-57.2,0.25,0,0.25,0.347,0.25
1629002,Chimezie Metu,1610612758,SAC,26,6-9,81,225,Southern California,USA,2018,2,49,63,297,189,40,7.5,0.07,0.203,0.162,0.639,0.082
1628449,Chris Boucher,1610612761,TOR,30,6-9,81,200,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,71,667,402,28,-1.4,0.096,0.191,0.174,0.59,0.03
1630537,Chris Duarte,1610612754,IND,25,6-5,77,190,Oregon,Dominican Republic,2021,1,13,46,362,115,64,-6.2,0.02,0.106,0.181,0.496,0.101
101108,Chris Paul,1610612756,PHX,37,6-0,72,175,Wake Forest,USA,2005,1,4,56,756,240,511,1.9,0.014,0.119,0.195,0.541,0.4
1629735,Chris Silva,1610612742,DAL,26,6-8,80,234,South Carolina,Gabon,Undrafted,Undrafted,Undrafted,1,2,0,0,12.5,0,0,0.25,1,0
1631128,Christian Braun,1610612743,DEN,21,6-6,78,220,Kansas,USA,2022,1,21,71,311,160,53,-4.5,0.041,0.113,0.12,0.578,0.069
1631132,Christian Koloko,1610612761,TOR,22,7-0,84,230,Arizona,Cameroon,2022,2,33,53,167,159,26,9.1,0.094,0.11,0.1,0.512,0.046
1626174,Christian Wood,1610612742,DAL,27,6-9,81,214,UNLV,USA,Undrafted,Undrafted,Undrafted,65,1082,477,118,-1.5,0.053,0.242,0.259,0.627,0.12
1629643,Chuma Okeke,1610612753,ORL,24,6-8,80,229,Auburn,USA,2019,1,16,23,104,80,26,-8.7,0.052,0.13,0.116,0.504,0.086
203991,Clint Capela,1610612737,ATL,28,6-10,82,256,None,Switzerland,2014,1,25,61,731,680,56,-1.8,0.146,0.267,0.151,0.652,0.046
1629632,Coby White,1610612741,CHI,23,6-5,77,195,North Carolina,USA,2019,1,7,69,646,189,184,3.2,0.01,0.106,0.167,0.568,0.156
1628998,Cody Martin,1610612766,CHA,27,6-6,78,205,Nevada,USA,2019,2,36,7,35,24,11,-9.7,0.056,0.109,0.121,0.448,0.111
203469,Cody Zeller,1610612748,MIA,30,6-11,83,240,Indiana,USA,2013,1,4,13,75,55,7,-6.9,0.131,0.193,0.167,0.623,0.062
1630175,Cole Anthony,1610612753,ORL,22,6-3,75,185,North Carolina,USA,2020,1,15,57,735,269,221,-0.8,0.028,0.153,0.208,0.568,0.226
1631306,Cole Swider,1610612747,LAL,23,6-9,81,220,Syracuse,USA,Undrafted,Undrafted,Undrafted,6,9,7,4,2,0.024,0.162,0.09,0.5,0.105
1629012,Collin Sexton,1610612762,UTA,24,6-2,74,190,Alabama,USA,2018,1,8,47,670,104,135,0.1,0.033,0.056,0.228,0.62,0.176
1630557,Corey Kispert,1610612764,WAS,24,6-6,78,224,Gonzaga,USA,2021,1,15,69,730,192,83,-2.6,0.016,0.082,0.133,0.662,0.057
202709,Cory Joseph,1610612765,DET,31,6-3,75,200,Texas,Canada,2011,1,29,57,378,94,193,-2.6,0.015,0.072,0.151,0.558,0.254
1626156,D'Angelo Russell,1610612747,LAL,27,6-4,76,193,Ohio State,USA,2015,1,2,67,1201,204,418,1,0.016,0.075,0.227,0.603,0.279
1630227,Daishen Nix,1610612745,HOU,21,6-4,76,226,None,USA,Undrafted,Undrafted,Undrafted,54,224,96,129,-7.5,0.019,0.093,0.15,0.459,0.194
1630625,Dalano Banton,1610612761,TOR,23,6-7,79,204,Nebraska,Canada,2021,2,46,27,120,36,29,-10.3,0.033,0.113,0.22,0.499,0.181
1631207,Dalen Terry,1610612741,CHI,20,6-7,79,195,Arizona,USA,2022,1,18,33,62,30,21,2.4,0.057,0.111,0.153,0.529,0.176
1627745,Damian Jones,1610612762,UTA,27,6-11,83,245,Vanderbilt,USA,2016,1,30,37,108,102,12,-11.3,0.081,0.157,0.103,0.675,0.045
203081,Damian Lillard,1610612757,POR,32,6-2,74,195,Weber State,USA,2012,1,6,58,1866,277,425,2.1,0.022,0.112,0.331,0.645,0.338
1627814,Damion Lee,1610612756,PHX,30,6-5,77,210,Drexel,USA,Undrafted,Undrafted,Undrafted,71,586,215,98,3.5,0.023,0.124,0.153,0.613,0.095
1629655,Daniel Gafford,1610612764,WAS,24,6-10,82,234,Arkansas,USA,2019,2,38,74,639,401,77,-2.2,0.103,0.154,0.142,0.728,0.072
1628464,Daniel Theis,1610612754,IND,30,6-8,80,245,None,Germany,Undrafted,Undrafted,Undrafted,7,49,22,9,-8.2,0.059,0.147,0.201,0.497,0.125
201980,Danny Green,1610612739,CLE,35,6-6,78,215,North Carolina,USA,2009,2,46,9,27,7,2,-12.1,0.025,0.057,0.149,0.576,0.034
1627863,Danuel House Jr.,1610612755,PHI,29,6-6,78,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,51,223,83,37,0.3,0.014,0.102,0.125,0.607,0.072
203967,Dario Saric,1610612760,OKC,28,6-10,82,225,None,Croatia,2014,1,12,54,335,191,72,0.8,0.063,0.195,0.188,0.576,0.136
1629647,Darius Bazley,1610612756,PHX,22,6-9,81,216,None,USA,2019,1,23,41,204,128,36,-2.7,0.05,0.156,0.16,0.522,0.088
1630620,Darius Days,1610612745,HOU,23,6-7,79,245,Louisiana State,USA,Undrafted,Undrafted,Undrafted,4,15,6,1,-0.2,0.034,0.227,0.21,0.582,0.067
1629636,Darius Garland,1610612739,CLE,23,6-1,73,192,Vanderbilt,USA,2019,1,5,67,1454,180,522,8,0.012,0.068,0.263,0.59,0.33
1630561,David Duke Jr.,1610612751,BKN,23,6-4,76,204,Providence,USA,Undrafted,Undrafted,Undrafted,20,66,21,16,-1.2,0.045,0.072,0.189,0.486,0.139
