jurisdiction,year,era,week,week_ending_date,average_wk_deaths,n,n_diff,pct_diff
Maine,2020,TRUE,38,2020-09-19,272.8,299,26.19999999999999,8.762541806020064
Maine,2020,TRUE,39,2020-09-26,283.2,309,25.80000000000001,8.3495145631068
Maine,2020,TRUE,40,2020-10-03,270,289,19,6.5743944636678195
Maine,2020,TRUE,41,2020-10-10,284,302,18,5.960264900662252
Maine,2020,TRUE,42,2020-10-17,276.6,275,-1.6000000000000227,-0.5818181818181901
Maine,2020,TRUE,43,2020-10-24,272,275,3,1.090909090909091
Maine,2020,TRUE,44,2020-10-31,288.2,275,-13.199999999999989,-4.799999999999996
Maine,2020,TRUE,45,2020-11-07,278,334,56,16.766467065868262
Maine,2020,TRUE,46,2020-11-14,282,323,41,12.693498452012383
Maine,2020,TRUE,47,2020-11-21,280.8,307,26.19999999999999,8.534201954397389
Maine,2020,TRUE,48,2020-11-28,285.4,349,63.60000000000002,18.22349570200574
Maine,2020,TRUE,49,2020-12-05,293.2,342,48.80000000000001,14.26900584795322
Maine,2020,TRUE,50,2020-12-12,275.4,353,77.60000000000002,21.983002832861196
Maine,2020,TRUE,51,2020-12-19,286.4,324,37.60000000000002,11.604938271604945
Maine,2020,TRUE,52,2020-12-26,276.8,347,70.19999999999999,20.230547550432274
Maine,2020,TRUE,53,2021-01-02,NA,355,NA,NA
Maryland,2015,FALSE,1,2015-01-10,1050.2,1121,70.79999999999995,6.315789473684206
Maryland,2015,FALSE,2,2015-01-17,1065.2,1088,22.799999999999955,2.0955882352941133
Maryland,2015,FALSE,3,2015-01-24,1027,1075,48,4.465116279069767
Maryland,2015,FALSE,4,2015-01-31,1032.6,1038,5.400000000000091,0.5202312138728411
Maryland,2015,FALSE,5,2015-02-07,1020.2,971,-49.200000000000045,-5.066941297631312
Maryland,2015,FALSE,6,2015-02-14,1025.2,975,-50.200000000000045,-5.1487179487179535
Maryland,2015,FALSE,7,2015-02-21,1010.6,1030,19.399999999999977,1.8834951456310658
Maryland,2015,FALSE,8,2015-02-28,1005.8,993,-12.799999999999955,-1.2890231621349402
Maryland,2015,FALSE,9,2015-03-07,986.4,921,-65.39999999999998,-7.100977198697065
Maryland,2015,FALSE,10,2015-03-14,988.2,958,-30.200000000000045,-3.1524008350730734
Maryland,2015,FALSE,11,2015-03-21,964.2,937,-27.200000000000045,-2.902881536819642
Maryland,2015,FALSE,12,2015-03-28,967.2,930,-37.200000000000045,-4.000000000000005
Maryland,2015,FALSE,13,2015-04-04,964.6,870,-94.60000000000002,-10.873563218390807
Maryland,2015,FALSE,14,2015-04-11,968.8,903,-65.79999999999995,-7.286821705426351
Maryland,2015,FALSE,15,2015-04-18,954.6,849,-105.60000000000002,-12.438162544169613
Maryland,2015,FALSE,16,2015-04-25,935.6,889,-46.60000000000002,-5.241844769403827
Maryland,2015,FALSE,17,2015-05-02,930.2,930,-0.20000000000004547,-0.02150537634409091
Maryland,2015,FALSE,18,2015-05-09,922.4,910,-12.399999999999977,-1.36263736263736
Maryland,2015,FALSE,19,2015-05-16,897.8,860,-37.799999999999955,-4.395348837209298
Maryland,2015,FALSE,20,2015-05-23,892.2,839,-53.200000000000045,-6.340882002383795
Maryland,2015,FALSE,21,2015-05-30,902.6,853,-49.60000000000002,-5.814771395076204
Maryland,2015,FALSE,22,2015-06-06,881.6,869,-12.600000000000023,-1.4499424626006931
Maryland,2015,FALSE,23,2015-06-13,909.6,881,-28.600000000000023,-3.246311010215667
Maryland,2015,FALSE,24,2015-06-20,919.8,896,-23.799999999999955,-2.656249999999995
Maryland,2015,FALSE,25,2015-06-27,881.8,852,-29.799999999999955,-3.4976525821596187
Maryland,2015,FALSE,26,2015-07-04,898,868,-30,-3.4562211981566824
Maryland,2015,FALSE,27,2015-07-11,902.4,862,-40.39999999999998,-4.686774941995357
Maryland,2015,FALSE,28,2015-07-18,878.4,827,-51.39999999999998,-6.215235792019344
Maryland,2015,FALSE,29,2015-07-25,893.2,842,-51.200000000000045,-6.080760095011882
Maryland,2015,FALSE,30,2015-08-01,879.4,880,0.6000000000000227,0.06818181818182077
Maryland,2015,FALSE,31,2015-08-08,888,814,-74,-9.090909090909092
Maryland,2015,FALSE,32,2015-08-15,880.8,867,-13.799999999999955,-1.5916955017300987
Maryland,2015,FALSE,33,2015-08-22,900.8,868,-32.799999999999955,-3.778801843317967
Maryland,2015,FALSE,34,2015-08-29,875,801,-74,-9.238451935081148
Maryland,2015,FALSE,35,2015-09-05,881.4,828,-53.39999999999998,-6.449275362318837
Maryland,2015,FALSE,36,2015-09-12,898.4,843,-55.39999999999998,-6.571767497034399
Maryland,2015,FALSE,37,2015-09-19,892.8,822,-70.79999999999995,-8.613138686131382
Maryland,2015,FALSE,38,2015-09-26,866.6,814,-52.60000000000002,-6.461916461916465
Maryland,2015,FALSE,39,2015-10-03,888.6,859,-29.600000000000023,-3.445867287543658
Maryland,2015,FALSE,40,2015-10-10,915,901,-14,-1.553829078801332
Maryland,2015,FALSE,41,2015-10-17,910,887,-23,-2.593010146561443
Maryland,2015,FALSE,42,2015-10-24,946.2,872,-74.20000000000005,-8.50917431192661
Maryland,2015,FALSE,43,2015-10-31,964.4,950,-14.399999999999977,-1.5157894736842081
Maryland,2015,FALSE,44,2015-11-07,933.6,900,-33.60000000000002,-3.7333333333333356
Maryland,2015,FALSE,45,2015-11-14,936.2,850,-86.20000000000005,-10.14117647058824
Maryland,2015,FALSE,46,2015-11-21,955.6,872,-83.60000000000002,-9.587155963302754
Maryland,2015,FALSE,47,2015-11-28,954.2,859,-95.20000000000005,-11.082654249126897
Maryland,2015,FALSE,48,2015-12-05,990.8,936,-54.799999999999955,-5.85470085470085
Maryland,2015,FALSE,49,2015-12-12,961,931,-30,-3.22234156820623
Maryland,2015,FALSE,50,2015-12-19,969.6,907,-62.60000000000002,-6.901874310915107
Maryland,2015,FALSE,51,2015-12-26,1010.4,897,-113.39999999999998,-12.642140468227423
Maryland,2015,FALSE,52,2016-01-02,994.6,896,-98.60000000000002,-11.004464285714288
Maryland,2016,FALSE,1,2016-01-09,1050.2,956,-94.20000000000005,-9.853556485355654
Maryland,2016,FALSE,2,2016-01-16,1065.2,981,-84.20000000000005,-8.583078491335376
Maryland,2016,FALSE,3,2016-01-23,1027,902,-125,-13.858093126385809
Maryland,2016,FALSE,4,2016-01-30,1032.6,1011,-21.59999999999991,-2.136498516320466
Maryland,2016,FALSE,5,2016-02-06,1020.2,996,-24.200000000000045,-2.4297188755020125
Maryland,2016,FALSE,6,2016-02-13,1025.2,1001,-24.200000000000045,-2.4175824175824223
Maryland,2016,FALSE,7,2016-02-20,1010.6,936,-74.60000000000002,-7.970085470085472
Maryland,2016,FALSE,8,2016-02-27,1005.8,943,-62.799999999999955,-6.659597030752912
Maryland,2016,FALSE,9,2016-03-05,986.4,941,-45.39999999999998,-4.824654622741761
Maryland,2016,FALSE,10,2016-03-12,988.2,971,-17.200000000000045,-1.771369721936153
Maryland,2016,FALSE,11,2016-03-19,964.2,894,-70.20000000000005,-7.8523489932885955
Maryland,2016,FALSE,12,2016-03-26,967.2,916,-51.200000000000045,-5.589519650655027
Maryland,2016,FALSE,13,2016-04-02,964.6,935,-29.600000000000023,-3.165775401069521
Maryland,2016,FALSE,14,2016-04-09,968.8,977,8.200000000000045,0.839303991811673
Maryland,2016,FALSE,15,2016-04-16,954.6,927,-27.600000000000023,-2.9773462783171545
Maryland,2016,FALSE,16,2016-04-23,935.6,942,6.399999999999977,0.679405520169849
Maryland,2016,FALSE,17,2016-04-30,930.2,918,-12.200000000000045,-1.3289760348583928
Maryland,2016,FALSE,18,2016-05-07,922.4,850,-72.39999999999998,-8.517647058823528
Maryland,2016,FALSE,19,2016-05-14,897.8,916,18.200000000000045,1.9868995633187823
Maryland,2016,FALSE,20,2016-05-21,892.2,910,17.799999999999955,1.9560439560439509
Maryland,2016,FALSE,21,2016-05-28,902.6,947,44.39999999999998,4.6884899683210115
Maryland,2016,FALSE,22,2016-06-04,881.6,926,44.39999999999998,4.794816414686823
Maryland,2016,FALSE,23,2016-06-11,909.6,883,-26.600000000000023,-3.01245753114383
Maryland,2016,FALSE,24,2016-06-18,919.8,948,28.200000000000045,2.974683544303802
Maryland,2016,FALSE,25,2016-06-25,881.8,866,-15.799999999999955,-1.8244803695150063
Maryland,2016,FALSE,26,2016-07-02,898,847,-51,-6.02125147579693
Maryland,2016,FALSE,27,2016-07-09,902.4,918,15.600000000000023,1.6993464052287608
Maryland,2016,FALSE,28,2016-07-16,878.4,892,13.600000000000023,1.5246636771300475
Maryland,2016,FALSE,29,2016-07-23,893.2,894,0.7999999999999545,0.0894854586129703
Maryland,2016,FALSE,30,2016-07-30,879.4,861,-18.399999999999977,-2.137049941927988
Maryland,2016,FALSE,31,2016-08-06,888,929,41,4.413347685683531
Maryland,2016,FALSE,32,2016-08-13,880.8,865,-15.799999999999955,-1.8265895953757172
Maryland,2016,FALSE,33,2016-08-20,900.8,913,12.200000000000045,1.3362541073384497
Maryland,2016,FALSE,34,2016-08-27,875,910,35,3.8461538461538463
Maryland,2016,FALSE,35,2016-09-03,881.4,899,17.600000000000023,1.9577308120133505
Maryland,2016,FALSE,36,2016-09-10,898.4,912,13.600000000000023,1.4912280701754412
Maryland,2016,FALSE,37,2016-09-17,892.8,940,47.200000000000045,5.021276595744686
Maryland,2016,FALSE,38,2016-09-24,866.6,823,-43.60000000000002,-5.297691373025519
Maryland,2016,FALSE,39,2016-10-01,888.6,892,3.3999999999999773,0.38116591928250865
Maryland,2016,FALSE,40,2016-10-08,915,911,-4,-0.43907793633369924
Maryland,2016,FALSE,41,2016-10-15,910,927,17,1.8338727076591153
Maryland,2016,FALSE,42,2016-10-22,946.2,985,38.799999999999955,3.9390862944162395
Maryland,2016,FALSE,43,2016-10-29,964.4,936,-28.399999999999977,-3.034188034188032
Maryland,2016,FALSE,44,2016-11-05,933.6,919,-14.600000000000023,-1.5886833514689904
Maryland,2016,FALSE,45,2016-11-12,936.2,921,-15.200000000000045,-1.6503800217155318
Maryland,2016,FALSE,46,2016-11-19,955.6,949,-6.600000000000023,-0.6954689146469992
Maryland,2016,FALSE,47,2016-11-26,954.2,980,25.799999999999955,2.6326530612244854
Maryland,2016,FALSE,48,2016-12-03,990.8,1010,19.200000000000045,1.9009900990099053
Maryland,2016,FALSE,49,2016-12-10,961,931,-30,-3.22234156820623
Maryland,2016,FALSE,50,2016-12-17,969.6,927,-42.60000000000002,-4.595469255663433
Maryland,2016,FALSE,51,2016-12-24,1010.4,1039,28.600000000000023,2.752646775745912
Maryland,2016,FALSE,52,2016-12-31,994.6,998,3.3999999999999773,0.3406813627254486
Maryland,2017,FALSE,1,2017-01-07,1050.2,1028,-22.200000000000045,-2.1595330739299654
Maryland,2017,FALSE,2,2017-01-14,1065.2,1076,10.799999999999955,1.0037174721189548
Maryland,2017,FALSE,3,2017-01-21,1027,1084,57,5.258302583025831
Maryland,2017,FALSE,4,2017-01-28,1032.6,989,-43.59999999999991,-4.408493427704744
Maryland,2017,FALSE,5,2017-02-04,1020.2,1019,-1.2000000000000455,-0.11776251226693284
Maryland,2017,FALSE,6,2017-02-11,1025.2,1034,8.799999999999955,0.8510638297872297
Maryland,2017,FALSE,7,2017-02-18,1010.6,1078,67.39999999999998,6.252319109461965
Maryland,2017,FALSE,8,2017-02-25,1005.8,1074,68.20000000000005,6.3500931098696505
Maryland,2017,FALSE,9,2017-03-04,986.4,993,6.600000000000023,0.664652567975833
Maryland,2017,FALSE,10,2017-03-11,988.2,981,-7.2000000000000455,-0.733944954128445
Maryland,2017,FALSE,11,2017-03-18,964.2,948,-16.200000000000045,-1.7088607594936758
Maryland,2017,FALSE,12,2017-03-25,967.2,1032,64.79999999999995,6.279069767441856
Maryland,2017,FALSE,13,2017-04-01,964.6,993,28.399999999999977,2.860020140986906
Maryland,2017,FALSE,14,2017-04-08,968.8,979,10.200000000000045,1.0418794688457655
Maryland,2017,FALSE,15,2017-04-15,954.6,983,28.399999999999977,2.889114954221768
Maryland,2017,FALSE,16,2017-04-22,935.6,935,-0.6000000000000227,-0.06417112299465483
Maryland,2017,FALSE,17,2017-04-29,930.2,945,14.799999999999955,1.5661375661375612
Maryland,2017,FALSE,18,2017-05-06,922.4,925,2.6000000000000227,0.28108108108108354
Maryland,2017,FALSE,19,2017-05-13,897.8,881,-16.799999999999955,-1.9069239500567485
Maryland,2017,FALSE,20,2017-05-20,892.2,923,30.799999999999955,3.336944745395445
Maryland,2017,FALSE,21,2017-05-27,902.6,898,-4.600000000000023,-0.5122494432071295
Maryland,2017,FALSE,22,2017-06-03,881.6,856,-25.600000000000023,-2.990654205607479
Maryland,2017,FALSE,23,2017-06-10,909.6,913,3.3999999999999773,0.3723986856516952
Maryland,2017,FALSE,24,2017-06-17,919.8,927,7.2000000000000455,0.7766990291262185
Maryland,2017,FALSE,25,2017-06-24,881.8,891,9.200000000000045,1.032547699214371
Maryland,2017,FALSE,26,2017-07-01,898,906,8,0.8830022075055187
Maryland,2017,FALSE,27,2017-07-08,902.4,872,-30.399999999999977,-3.486238532110089
Maryland,2017,FALSE,28,2017-07-15,878.4,906,27.600000000000023,3.0463576158940424
Maryland,2017,FALSE,29,2017-07-22,893.2,848,-45.200000000000045,-5.330188679245288
Maryland,2017,FALSE,30,2017-07-29,879.4,878,-1.3999999999999773,-0.15945330296127305
Maryland,2017,FALSE,31,2017-08-05,888,858,-30,-3.4965034965034967
Maryland,2017,FALSE,32,2017-08-12,880.8,880,-0.7999999999999545,-0.09090909090908574
Maryland,2017,FALSE,33,2017-08-19,900.8,923,22.200000000000045,2.4052004333694526
Maryland,2017,FALSE,34,2017-08-26,875,912,37,4.057017543859649
Maryland,2017,FALSE,35,2017-09-02,881.4,861,-20.399999999999977,-2.369337979094074
Maryland,2017,FALSE,36,2017-09-09,898.4,937,38.60000000000002,4.119530416221987
Maryland,2017,FALSE,37,2017-09-16,892.8,947,54.200000000000045,5.723336853220702
Maryland,2017,FALSE,38,2017-09-23,866.6,886,19.399999999999977,2.189616252821668
Maryland,2017,FALSE,39,2017-09-30,888.6,893,4.399999999999977,0.4927211646136593
Maryland,2017,FALSE,40,2017-10-07,915,912,-3,-0.3289473684210526
Maryland,2017,FALSE,41,2017-10-14,910,903,-7,-0.7751937984496124
Maryland,2017,FALSE,42,2017-10-21,946.2,914,-32.200000000000045,-3.5229759299781236
Maryland,2017,FALSE,43,2017-10-28,964.4,971,6.600000000000023,0.679711637487129
Maryland,2017,FALSE,44,2017-11-04,933.6,888,-45.60000000000002,-5.135135135135138
Maryland,2017,FALSE,45,2017-11-11,936.2,983,46.799999999999955,4.760935910478124
Maryland,2017,FALSE,46,2017-11-18,955.6,971,15.399999999999977,1.585993820803293
Maryland,2017,FALSE,47,2017-11-25,954.2,938,-16.200000000000045,-1.7270788912580006
Maryland,2017,FALSE,48,2017-12-02,990.8,982,-8.799999999999955,-0.8961303462321746
Maryland,2017,FALSE,49,2017-12-09,961,950,-11,-1.1578947368421053
Maryland,2017,FALSE,50,2017-12-16,969.6,993,23.399999999999977,2.3564954682779433
Maryland,2017,FALSE,51,2017-12-23,1010.4,1052,41.60000000000002,3.9543726235741468
Maryland,2017,FALSE,52,2017-12-30,994.6,1039,44.39999999999998,4.273339749759382
Maryland,2018,FALSE,1,2018-01-06,1050.2,1105,54.799999999999955,4.959276018099543
Maryland,2018,FALSE,2,2018-01-13,1065.2,1184,118.79999999999995,10.03378378378378
Maryland,2018,FALSE,3,2018-01-20,1027,1092,65,5.952380952380952
Maryland,2018,FALSE,4,2018-01-27,1032.6,1103,70.40000000000009,6.3825929283771625
Maryland,2018,FALSE,5,2018-02-03,1020.2,1012,-8.200000000000045,-0.8102766798419018
Maryland,2018,FALSE,6,2018-02-10,1025.2,1054,28.799999999999955,2.732447817836808
Maryland,2018,FALSE,7,2018-02-17,1010.6,1057,46.39999999999998,4.389782403027434
Maryland,2018,FALSE,8,2018-02-24,1005.8,1080,74.20000000000005,6.870370370370374
Maryland,2018,FALSE,9,2018-03-03,986.4,987,0.6000000000000227,0.06079027355623331
Maryland,2018,FALSE,10,2018-03-10,988.2,999,10.799999999999955,1.0810810810810765
Maryland,2018,FALSE,11,2018-03-17,964.2,1007,42.799999999999955,4.250248262164842
Maryland,2018,FALSE,12,2018-03-24,967.2,915,-52.200000000000045,-5.704918032786891
Maryland,2018,FALSE,13,2018-03-31,964.6,1001,36.39999999999998,3.636363636363634
Maryland,2018,FALSE,14,2018-04-07,968.8,936,-32.799999999999955,-3.5042735042734994
Maryland,2018,FALSE,15,2018-04-14,954.6,1016,61.39999999999998,6.043307086614171
Maryland,2018,FALSE,16,2018-04-21,935.6,928,-7.600000000000023,-0.8189655172413818
Maryland,2018,FALSE,17,2018-04-28,930.2,920,-10.200000000000045,-1.108695652173918
Maryland,2018,FALSE,18,2018-05-05,922.4,917,-5.399999999999977,-0.5888767720828765
Maryland,2018,FALSE,19,2018-05-12,897.8,936,38.200000000000045,4.081196581196586
Maryland,2018,FALSE,20,2018-05-19,892.2,858,-34.200000000000045,-3.986013986013991
Maryland,2018,FALSE,21,2018-05-26,902.6,899,-3.6000000000000227,-0.40044493882091464
Maryland,2018,FALSE,22,2018-06-02,881.6,858,-23.600000000000023,-2.7505827505827534
Maryland,2018,FALSE,23,2018-06-09,909.6,986,76.39999999999998,7.7484787018255545
Maryland,2018,FALSE,24,2018-06-16,919.8,865,-54.799999999999955,-6.33526011560693
Maryland,2018,FALSE,25,2018-06-23,881.8,870,-11.799999999999955,-1.3563218390804546
Maryland,2018,FALSE,26,2018-06-30,898,949,51,5.374077976817703
Maryland,2018,FALSE,27,2018-07-07,902.4,957,54.60000000000002,5.705329153605018
Maryland,2018,FALSE,28,2018-07-14,878.4,897,18.600000000000023,2.0735785953177284
Maryland,2018,FALSE,29,2018-07-21,893.2,931,37.799999999999955,4.060150375939845
Maryland,2018,FALSE,30,2018-07-28,879.4,864,-15.399999999999977,-1.7824074074074048
Maryland,2018,FALSE,31,2018-08-04,888,943,55,5.832449628844114
Maryland,2018,FALSE,32,2018-08-11,880.8,862,-18.799999999999955,-2.1809744779582316
Maryland,2018,FALSE,33,2018-08-18,900.8,900,-0.7999999999999545,-0.08888888888888384
Maryland,2018,FALSE,34,2018-08-25,875,875,0,0
Maryland,2018,FALSE,35,2018-09-01,881.4,903,21.600000000000023,2.392026578073092
Maryland,2018,FALSE,36,2018-09-08,898.4,875,-23.399999999999977,-2.6742857142857117
Maryland,2018,FALSE,37,2018-09-15,892.8,872,-20.799999999999955,-2.385321100917426
Maryland,2018,FALSE,38,2018-09-22,866.6,908,41.39999999999998,4.559471365638764
Maryland,2018,FALSE,39,2018-09-29,888.6,883,-5.600000000000023,-0.6342015855039663
Maryland,2018,FALSE,40,2018-10-06,915,960,45,4.6875
Maryland,2018,FALSE,41,2018-10-13,910,894,-16,-1.7897091722595078
Maryland,2018,FALSE,42,2018-10-20,946.2,979,32.799999999999955,3.350357507660874
Maryland,2018,FALSE,43,2018-10-27,964.4,977,12.600000000000023,1.2896622313203707
Maryland,2018,FALSE,44,2018-11-03,933.6,1021,87.39999999999998,8.560235063663074
Maryland,2018,FALSE,45,2018-11-10,936.2,929,-7.2000000000000455,-0.775026910656625
Maryland,2018,FALSE,46,2018-11-17,955.6,962,6.399999999999977,0.6652806652806629
Maryland,2018,FALSE,47,2018-11-24,954.2,959,4.7999999999999545,0.5005213764337805
Maryland,2018,FALSE,48,2018-12-01,990.8,1003,12.200000000000045,1.216350947158529
Maryland,2018,FALSE,49,2018-12-08,961,1020,59,5.784313725490196
Maryland,2018,FALSE,50,2018-12-15,969.6,1021,51.39999999999998,5.0342801175318295
Maryland,2018,FALSE,51,2018-12-22,1010.4,1102,91.60000000000002,8.312159709618877
Maryland,2018,FALSE,52,2018-12-29,994.6,987,-7.600000000000023,-0.7700101317122616
Maryland,2019,FALSE,1,2019-01-05,1050.2,1041,-9.200000000000045,-0.8837656099903982
Maryland,2019,FALSE,2,2019-01-12,1065.2,997,-68.20000000000005,-6.840521564694087
Maryland,2019,FALSE,3,2019-01-19,1027,982,-45,-4.582484725050916
Maryland,2019,FALSE,4,2019-01-26,1032.6,1022,-10.599999999999909,-1.0371819960860968
Maryland,2019,FALSE,5,2019-02-02,1020.2,1103,82.79999999999995,7.506799637352671
Maryland,2019,FALSE,6,2019-02-09,1025.2,1062,36.799999999999955,3.4651600753295626
Maryland,2019,FALSE,7,2019-02-16,1010.6,952,-58.60000000000002,-6.155462184873952
Maryland,2019,FALSE,8,2019-02-23,1005.8,939,-66.79999999999995,-7.113951011714585
Maryland,2019,FALSE,9,2019-03-02,986.4,1090,103.60000000000002,9.504587155963305
Maryland,2019,FALSE,10,2019-03-09,988.2,1032,43.799999999999955,4.244186046511624
Maryland,2019,FALSE,11,2019-03-16,964.2,1035,70.79999999999995,6.840579710144922
Maryland,2019,FALSE,12,2019-03-23,967.2,1043,75.79999999999995,7.267497603068068
Maryland,2019,FALSE,13,2019-03-30,964.6,1024,59.39999999999998,5.800781249999998
Maryland,2019,FALSE,14,2019-04-06,968.8,1049,80.20000000000005,7.6453765490943795
Maryland,2019,FALSE,15,2019-04-13,954.6,998,43.39999999999998,4.348697394789577
Maryland,2019,FALSE,16,2019-04-20,935.6,984,48.39999999999998,4.9186991869918675
Maryland,2019,FALSE,17,2019-04-27,930.2,938,7.7999999999999545,0.8315565031982894
Maryland,2019,FALSE,18,2019-05-04,922.4,1010,87.60000000000002,8.673267326732676
Maryland,2019,FALSE,19,2019-05-11,897.8,896,-1.7999999999999545,-0.20089285714285204
Maryland,2019,FALSE,20,2019-05-18,892.2,931,38.799999999999955,4.167561761546719
Maryland,2019,FALSE,21,2019-05-25,902.6,916,13.399999999999977,1.4628820960698665
Maryland,2019,FALSE,22,2019-06-01,881.6,899,17.399999999999977,1.9354838709677393
Maryland,2019,FALSE,23,2019-06-08,909.6,885,-24.600000000000023,-2.7796610169491553
Maryland,2019,FALSE,24,2019-06-15,919.8,963,43.200000000000045,4.48598130841122
Maryland,2019,FALSE,25,2019-06-22,881.8,930,48.200000000000045,5.1827956989247355
Maryland,2019,FALSE,26,2019-06-29,898,920,22,2.391304347826087
Maryland,2019,FALSE,27,2019-07-06,902.4,903,0.6000000000000227,0.06644518272425501
Maryland,2019,FALSE,28,2019-07-13,878.4,870,-8.399999999999977,-0.9655172413793078
Maryland,2019,FALSE,29,2019-07-20,893.2,951,57.799999999999955,6.077812828601467
Maryland,2019,FALSE,30,2019-07-27,879.4,914,34.60000000000002,3.7855579868708995
Maryland,2019,FALSE,31,2019-08-03,888,896,8,0.8928571428571428
Maryland,2019,FALSE,32,2019-08-10,880.8,930,49.200000000000045,5.290322580645166
Maryland,2019,FALSE,33,2019-08-17,900.8,900,-0.7999999999999545,-0.08888888888888384
Maryland,2019,FALSE,34,2019-08-24,875,877,2,0.22805017103762829
Maryland,2019,FALSE,35,2019-08-31,881.4,916,34.60000000000002,3.7772925764192165
Maryland,2019,FALSE,36,2019-09-07,898.4,925,26.600000000000023,2.875675675675678
Maryland,2019,FALSE,37,2019-09-14,892.8,883,-9.799999999999955,-1.1098527746319313
Maryland,2019,FALSE,38,2019-09-21,866.6,902,35.39999999999998,3.9246119733924583
Maryland,2019,FALSE,39,2019-09-28,888.6,916,27.399999999999977,2.991266375545849
Maryland,2019,FALSE,40,2019-10-05,915,891,-24,-2.6936026936026933
Maryland,2019,FALSE,41,2019-10-12,910,939,29,3.08839190628328
Maryland,2019,FALSE,42,2019-10-19,946.2,981,34.799999999999955,3.5474006116207906
Maryland,2019,FALSE,43,2019-10-26,964.4,988,23.600000000000023,2.3886639676113384
Maryland,2019,FALSE,44,2019-11-02,933.6,940,6.399999999999977,0.6808510638297848
Maryland,2019,FALSE,45,2019-11-09,936.2,998,61.799999999999955,6.192384769539074
Maryland,2019,FALSE,46,2019-11-16,955.6,1024,68.39999999999998,6.679687499999998
Maryland,2019,FALSE,47,2019-11-23,954.2,1035,80.79999999999995,7.80676328502415
Maryland,2019,FALSE,48,2019-11-30,990.8,1023,32.200000000000045,3.1476050830889584
Maryland,2019,FALSE,49,2019-12-07,961,973,12,1.2332990750256936
Maryland,2019,FALSE,50,2019-12-14,969.6,1000,30.399999999999977,3.0399999999999974
Maryland,2019,FALSE,51,2019-12-21,1010.4,962,-48.39999999999998,-5.031185031185029
Maryland,2019,FALSE,52,2019-12-28,994.6,1053,58.39999999999998,5.546058879392211
Maryland,2020,TRUE,1,2020-01-04,1050.2,1049,-1.2000000000000455,-0.11439466158246381
Maryland,2020,TRUE,2,2020-01-11,1065.2,1035,-30.200000000000045,-2.91787439613527
Maryland,2020,TRUE,3,2020-01-18,1027,988,-39,-3.9473684210526314
Maryland,2020,TRUE,4,2020-01-25,1032.6,1003,-29.59999999999991,-2.951146560319034
Maryland,2020,TRUE,5,2020-02-01,1020.2,1034,13.799999999999955,1.3346228239845217
Maryland,2020,TRUE,6,2020-02-08,1025.2,1004,-21.200000000000045,-2.1115537848605626
Maryland,2020,TRUE,7,2020-02-15,1010.6,1019,8.399999999999977,0.8243375858684963
Maryland,2020,TRUE,8,2020-02-22,1005.8,973,-32.799999999999955,-3.3710174717368915
Maryland,2020,TRUE,9,2020-02-29,986.4,1082,95.60000000000002,8.835489833641406
Maryland,2020,TRUE,10,2020-03-07,988.2,1049,60.799999999999955,5.79599618684461
Maryland,2020,TRUE,11,2020-03-14,964.2,1005,40.799999999999955,4.059701492537309
Maryland,2020,TRUE,12,2020-03-21,967.2,1064,96.79999999999995,9.097744360902253
Maryland,2020,TRUE,13,2020-03-28,964.6,1092,127.39999999999998,11.666666666666664
Maryland,2020,TRUE,14,2020-04-04,968.8,1191,222.20000000000005,18.65659109991604
Maryland,2020,TRUE,15,2020-04-11,954.6,1353,398.4,29.445676274944567
Maryland,2020,TRUE,16,2020-04-18,935.6,1357,421.4,31.053795136330137
Maryland,2020,TRUE,17,2020-04-25,930.2,1538,607.8,39.518855656697006
Maryland,2020,TRUE,18,2020-05-02,922.4,1523,600.6,39.43532501641497
Maryland,2020,TRUE,19,2020-05-09,897.8,1445,547.2,37.86851211072665
Maryland,2020,TRUE,20,2020-05-16,892.2,1431,538.8,37.65199161425576
Maryland,2020,TRUE,21,2020-05-23,902.6,1336,433.4,32.44011976047904
Maryland,2020,TRUE,22,2020-05-30,881.6,1265,383.4,30.308300395256914
Maryland,2020,TRUE,23,2020-06-06,909.6,1167,257.4,22.056555269922878
Maryland,2020,TRUE,24,2020-06-13,919.8,1158,238.20000000000005,20.5699481865285
Maryland,2020,TRUE,25,2020-06-20,881.8,1070,188.20000000000005,17.588785046728976
Maryland,2020,TRUE,26,2020-06-27,898,1031,133,12.900096993210475
Maryland,2020,TRUE,27,2020-07-04,902.4,1051,148.60000000000002,14.138915318744056
Maryland,2020,TRUE,28,2020-07-11,878.4,1031,152.60000000000002,14.801163918525706
Maryland,2020,TRUE,29,2020-07-18,893.2,1026,132.79999999999995,12.943469785575044
Maryland,2020,TRUE,30,2020-07-25,879.4,1002,122.60000000000002,12.23552894211577
Maryland,2020,TRUE,31,2020-08-01,888,1067,179,16.776007497656984
Maryland,2020,TRUE,32,2020-08-08,880.8,1007,126.20000000000005,12.532274081429994
Maryland,2020,TRUE,33,2020-08-15,900.8,1064,163.20000000000005,15.33834586466166
Maryland,2020,TRUE,34,2020-08-22,875,1002,127,12.674650698602793
Maryland,2020,TRUE,35,2020-08-29,881.4,1040,158.60000000000002,15.250000000000002
Maryland,2020,TRUE,36,2020-09-05,898.4,1046,147.60000000000002,14.11089866156788
Maryland,2020,TRUE,37,2020-09-12,892.8,996,103.20000000000005,10.361445783132535
Maryland,2020,TRUE,38,2020-09-19,866.6,991,124.39999999999998,12.552976791120079
